region,site,latitude,longitude,date_yyyy.mm.dd,year,replicate,n_otter
"west prince of wales island, alaska",Kaguk Cove,55.754585,-133.296021,6/6/2018,2018,1,6
"west prince of wales island, alaska",Kaguk Cove,55.75713,-133.300232,6/6/2018,2018,1,1
"west prince of wales island, alaska",Kaguk Cove,55.757771,-133.295471,6/6/2018,2018,1,1
"west prince of wales island, alaska",Kaguk Cove,55.759029,-133.290329,6/6/2018,2018,1,1
"west prince of wales island, alaska",Kaguk Cove,55.763535,-133.287292,6/6/2018,2018,1,1
"west prince of wales island, alaska",Kaguk Cove,55.761444,-133.281723,6/6/2018,2018,1,1
"west prince of wales island, alaska",Kaguk Cove,55.764179,-133.278687,6/6/2018,2018,1,6
"west prince of wales island, alaska",Kaguk Cove,55.761086,-133.274826,6/6/2018,2018,1,1
"west prince of wales island, alaska",Kaguk Cove,55.752193,-133.284683,6/6/2018,2018,1,1
"west prince of wales island, alaska",Kaguk Cove,55.73624,-133.295547,6/6/2018,2018,1,1
"west prince of wales island, alaska",Kaguk Cove,55.746967,-133.276978,6/6/2018,2018,1,1
"west prince of wales island, alaska",Kaguk Cove,55.752132,-133.267273,6/6/2018,2018,1,1
"west prince of wales island, alaska",Kaguk Cove,55.750481,-133.262772,6/6/2018,2018,1,3
"west prince of wales island, alaska",Kaguk Cove,55.754589,-133.254517,6/6/2018,2018,1,1
"west prince of wales island, alaska",Kaguk Cove,55.761406,-133.304214,7/31/2018,2018,2,1
"west prince of wales island, alaska",Kaguk Cove,55.755524,-133.303299,7/31/2018,2018,2,2
"west prince of wales island, alaska",Kaguk Cove,55.752914,-133.301865,7/31/2018,2018,2,3
"west prince of wales island, alaska",Kaguk Cove,55.746338,-133.307251,7/31/2018,2018,2,1
"west prince of wales island, alaska",Kaguk Cove,55.754375,-133.300171,7/31/2018,2018,2,27
"west prince of wales island, alaska",Kaguk Cove,55.754162,-133.296967,7/31/2018,2018,2,4
"west prince of wales island, alaska",Kaguk Cove,55.750961,-133.291046,7/31/2018,2018,2,1
"west prince of wales island, alaska",Kaguk Cove,55.754528,-133.287582,7/31/2018,2018,2,5
"west prince of wales island, alaska",Kaguk Cove,55.755386,-133.290253,7/31/2018,2018,2,1
"west prince of wales island, alaska",Kaguk Cove,55.760189,-133.291687,7/31/2018,2018,2,51
"west prince of wales island, alaska",Kaguk Cove,55.76305,-133.284836,7/31/2018,2018,2,1
"west prince of wales island, alaska",Kaguk Cove,55.760532,-133.280762,7/31/2018,2018,2,3
"west prince of wales island, alaska",Kaguk Cove,55.759781,-133.283783,7/31/2018,2018,2,1
"west prince of wales island, alaska",Kaguk Cove,55.761009,-133.270859,7/31/2018,2018,2,2
"west prince of wales island, alaska",Kaguk Cove,55.759583,-133.266006,7/31/2018,2018,2,1
"west prince of wales island, alaska",Kaguk Cove,55.754898,-133.257401,7/31/2018,2018,2,1
"west prince of wales island, alaska",Kaguk Cove,55.747227,-133.26535,7/31/2018,2018,2,2
"west prince of wales island, alaska",Kaguk Cove,55.740803,-133.291962,7/31/2018,2018,2,1
"west prince of wales island, alaska",Kinani Point,55.885738,-133.254913,8/5/2017,2018,2,1
"west prince of wales island, alaska",Kinani Point,55.887108,-133.268234,8/5/2017,2018,2,1
"west prince of wales island, alaska",Kinani Point,55.875191,-133.273544,8/5/2017,2018,2,1
"west prince of wales island, alaska",Kinani Point,55.878216,-133.280792,8/5/2017,2018,2,1
"west prince of wales island, alaska",Kinani Point,55.880264,-133.285172,8/5/2017,2018,2,75
"west prince of wales island, alaska",Kinani Point,55.882683,-133.279587,8/5/2017,2018,2,1
"west prince of wales island, alaska",Kinani Point,55.887665,-133.27977,8/5/2017,2018,2,1
"west prince of wales island, alaska",Kinani Point,55.905674,-133.257629,8/5/2017,2018,2,1
"west prince of wales island, alaska",Kinani Point,55.906853,-133.256409,8/5/2017,2018,2,1
"west prince of wales island, alaska",Kinani Point,55.902271,-133.257187,8/5/2017,2018,2,1
"west prince of wales island, alaska",Kinani Point,55.907143,-133.264404,8/5/2017,2018,2,4
"west prince of wales island, alaska",Kinani Point,55.910942,-133.268341,8/5/2017,2018,2,1
"west prince of wales island, alaska",Kinani Point,55.913441,-133.277771,8/5/2017,2018,2,1
"west prince of wales island, alaska",Kinani Point,55.916615,-133.266373,8/5/2017,2018,2,1
"west prince of wales island, alaska",Kinani Point,55.885017,-133.254974,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.886738,-133.260696,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.888195,-133.255905,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.889244,-133.25528,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.8787,-133.269058,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.877529,-133.266449,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.872639,-133.275299,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.873615,-133.283691,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.871246,-133.284958,6/7/2018,2018,1,4
"west prince of wales island, alaska",Kinani Point,55.877151,-133.279312,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.869869,-133.281509,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.87674,-133.285675,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.868073,-133.282333,6/7/2018,2018,1,4
"west prince of wales island, alaska",Kinani Point,55.880901,-133.276184,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.879185,-133.291428,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.880516,-133.284927,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.882359,-133.289612,6/7/2018,2018,1,26
"west prince of wales island, alaska",Kinani Point,55.88456,-133.287552,6/7/2018,2018,1,30
"west prince of wales island, alaska",Kinani Point,55.886204,-133.274506,6/7/2018,2018,1,2
"west prince of wales island, alaska",Kinani Point,55.885098,-133.270142,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.890026,-133.273346,6/7/2018,2018,1,2
"west prince of wales island, alaska",Kinani Point,55.893856,-133.26886,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.893734,-133.273941,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.907749,-133.262329,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.902359,-133.264389,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.90625,-133.268417,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.91198,-133.272171,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.91518,-133.280273,6/7/2018,2018,1,1
"west prince of wales island, alaska",Kinani Point,55.912842,-133.284409,6/7/2018,2018,1,1
"west prince of wales island, alaska",Mushroom Island,55.214375,-132.846741,6/12/2018,2018,1,0
"west prince of wales island, alaska",Mushroom Island,55.214375,-132.846741,7/26/2018,2018,2,0
"west prince of wales island, alaska",N Fish Egg Island,55.50415,-133.188812,7/9/2018,2018,1,1
"west prince of wales island, alaska",N Fish Egg Island,55.503952,-133.188538,8/8/2018,2018,2,1
"west prince of wales island, alaska",N Fish Egg Island,55.490326,-133.203018,8/8/2018,2018,2,1
"west prince of wales island, alaska",N Fish Egg Island,55.493473,-133.187973,8/8/2018,2018,2,1
"west prince of wales island, alaska",Natzuhini Bay 2,55.247539,-132.879147,6/12/2018,2018,1,0
"west prince of wales island, alaska",Natzuhini Bay 2,55.247539,-132.879147,7/26/2018,2018,2,0
"west prince of wales island, alaska",Natzuhini Bay 3,55.241887,-132.837131,6/12/2018,2018,1,0
"west prince of wales island, alaska",Natzuhini Bay 3,55.241887,-132.837131,7/26/2018,2018,2,0
"west prince of wales island, alaska",North Pass 2,55.228252,-132.910143,6/12/2018,2018,1,0
"west prince of wales island, alaska",North Pass 2,55.228252,-132.910143,7/26/2018,2018,2,0
"west prince of wales island, alaska",Nossuk Bay 2,55.73695,-133.337036,8/5/2017,2018,2,1
"west prince of wales island, alaska",Nossuk Bay 2,55.732433,-133.335388,8/5/2017,2018,2,1
"west prince of wales island, alaska",Nossuk Bay 2,55.723297,-133.349503,8/5/2017,2018,2,3
"west prince of wales island, alaska",Nossuk Bay 2,55.725449,-133.349991,8/5/2017,2018,2,1
"west prince of wales island, alaska",Nossuk Bay 2,55.718941,-133.339035,8/5/2017,2018,2,1
"west prince of wales island, alaska",Nossuk Bay 2,55.723667,-133.347885,8/5/2017,2018,2,3
"west prince of wales island, alaska",Nossuk Bay 2,55.726353,-133.354996,8/5/2017,2018,2,1
"west prince of wales island, alaska",Nossuk Bay 2,55.712727,-133.343185,8/5/2017,2018,2,9
"west prince of wales island, alaska",Nossuk Bay 2,55.716503,-133.336319,8/5/2017,2018,2,1
"west prince of wales island, alaska",Nossuk Bay 2,55.714413,-133.340897,8/5/2017,2018,2,3
"west prince of wales island, alaska",Nossuk Bay 2,55.717083,-133.334427,8/5/2017,2018,2,1
"west prince of wales island, alaska",Nossuk Bay 2,55.733734,-133.362366,8/5/2017,2018,2,4
"west prince of wales island, alaska",Nossuk Bay 2,55.737751,-133.354996,8/5/2017,2018,2,1
"west prince of wales island, alaska",Nossuk Bay 2,55.734573,-133.365189,8/5/2017,2018,2,1
"west prince of wales island, alaska",Nossuk Bay 2,55.733395,-133.359818,8/5/2017,2018,2,2
"west prince of wales island, alaska",Nossuk Bay 2,55.7337,-133.367081,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 2,55.718109,-133.339737,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 2,55.716091,-133.333313,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 2,55.715408,-133.334091,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 2,55.724358,-133.33783,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 2,55.729038,-133.340088,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 2,55.730083,-133.343491,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 2,55.731995,-133.338867,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 2,55.737759,-133.339661,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 2,55.735161,-133.333344,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 2,55.736958,-133.354248,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 3,55.743195,-133.348343,8/5/2017,2018,2,1
"west prince of wales island, alaska",Nossuk Bay 3,55.73695,-133.337036,8/5/2017,2018,2,1
"west prince of wales island, alaska",Nossuk Bay 3,55.732433,-133.335388,8/5/2017,2018,2,1
"west prince of wales island, alaska",Nossuk Bay 3,55.723297,-133.349503,8/5/2017,2018,2,3
"west prince of wales island, alaska",Nossuk Bay 3,55.725449,-133.349991,8/5/2017,2018,2,1
"west prince of wales island, alaska",Nossuk Bay 3,55.718941,-133.339035,8/5/2017,2018,2,1
"west prince of wales island, alaska",Nossuk Bay 3,55.723667,-133.347885,8/5/2017,2018,2,3
"west prince of wales island, alaska",Nossuk Bay 3,55.726353,-133.354996,8/5/2017,2018,2,1
"west prince of wales island, alaska",Nossuk Bay 3,55.712727,-133.343185,8/5/2017,2018,2,9
"west prince of wales island, alaska",Nossuk Bay 3,55.716503,-133.336319,8/5/2017,2018,2,1
"west prince of wales island, alaska",Nossuk Bay 3,55.714413,-133.340897,8/5/2017,2018,2,3
"west prince of wales island, alaska",Nossuk Bay 3,55.717083,-133.334427,8/5/2017,2018,2,1
"west prince of wales island, alaska",Nossuk Bay 3,55.733734,-133.362366,8/5/2017,2018,2,4
"west prince of wales island, alaska",Nossuk Bay 3,55.737751,-133.354996,8/5/2017,2018,2,1
"west prince of wales island, alaska",Nossuk Bay 3,55.734573,-133.365189,8/5/2017,2018,2,1
"west prince of wales island, alaska",Nossuk Bay 3,55.733395,-133.359818,8/5/2017,2018,2,2
"west prince of wales island, alaska",Nossuk Bay 3,55.7337,-133.367081,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 3,55.718109,-133.339737,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 3,55.716091,-133.333313,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 3,55.715408,-133.334091,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 3,55.724358,-133.33783,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 3,55.729038,-133.340088,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 3,55.730083,-133.343491,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 3,55.731995,-133.338867,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 3,55.737759,-133.339661,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 3,55.735161,-133.333344,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 3,55.742439,-133.352478,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 3,55.736958,-133.354248,5/5/2018,2018,1,1
"west prince of wales island, alaska",Nossuk Bay 3,55.745426,-133.349335,5/5/2018,2018,1,1
"west prince of wales island, alaska",Port Caldera,55.36209,-133.161232,7/9/2018,2018,1,0
"west prince of wales island, alaska",Port Caldera,55.36209,-133.161232,7/26/2018,2018,2,0
"west prince of wales island, alaska",Port Refugio,55.282137,-133.334028,7/24/2018,2018,1,0
"west prince of wales island, alaska",Port Refugio,55.282137,-133.334028,8/14/2018,2018,2,0
"west prince of wales island, alaska",S Fish Egg Island,55.50415,-133.188812,7/9/2018,2018,1,1
"west prince of wales island, alaska",S Fish Egg Island,55.498596,-133.215668,7/9/2018,2018,1,2
"west prince of wales island, alaska",S Fish Egg Island,55.485199,-133.195892,7/9/2018,2018,1,1
"west prince of wales island, alaska",S Fish Egg Island,55.478764,-133.192657,7/9/2018,2018,1,3
"west prince of wales island, alaska",S Fish Egg Island,55.479568,-133.225403,7/9/2018,2018,1,1
"west prince of wales island, alaska",S Fish Egg Island,55.486057,-133.232559,7/9/2018,2018,1,1
"west prince of wales island, alaska",S Fish Egg Island,55.480019,-133.228027,7/9/2018,2018,1,1
"west prince of wales island, alaska",S Fish Egg Island,55.47501,-133.193436,7/9/2018,2018,1,2
"west prince of wales island, alaska",S Fish Egg Island,55.471405,-133.205444,7/9/2018,2018,1,1
"west prince of wales island, alaska",S Fish Egg Island,55.469635,-133.219482,7/9/2018,2018,1,8
"west prince of wales island, alaska",S Fish Egg Island,55.465527,-133.202576,7/9/2018,2018,1,1
"west prince of wales island, alaska",S Fish Egg Island,55.470875,-133.187164,7/9/2018,2018,1,1
"west prince of wales island, alaska",S Fish Egg Island,55.475163,-133.157257,7/9/2018,2018,1,1
"west prince of wales island, alaska",S Fish Egg Island,55.503952,-133.188538,8/8/2018,2018,2,1
"west prince of wales island, alaska",S Fish Egg Island,55.490326,-133.203018,8/8/2018,2018,2,1
"west prince of wales island, alaska",S Fish Egg Island,55.493473,-133.187973,8/8/2018,2018,2,1
"west prince of wales island, alaska",S Fish Egg Island,55.480896,-133.192688,8/8/2018,2018,2,2
"west prince of wales island, alaska",S Fish Egg Island,55.472973,-133.193924,8/8/2018,2018,2,7
"west prince of wales island, alaska",S Fish Egg Island,55.466896,-133.212219,8/8/2018,2018,2,1
"west prince of wales island, alaska",S Fish Egg Island,55.476746,-133.159119,8/8/2018,2018,2,1
"west prince of wales island, alaska",S Fish Egg Island,55.478092,-133.155838,8/8/2018,2018,2,1
"west prince of wales island, alaska",S Fish Egg Island,55.480141,-133.150574,8/8/2018,2018,2,1
"west prince of wales island, alaska",S Wadleigh Island,55.521561,-133.180756,6/11/2018,2018,1,2
"west prince of wales island, alaska",S Wadleigh Island,55.527645,-133.199982,6/11/2018,2018,1,2
"west prince of wales island, alaska",S Wadleigh Island,55.526649,-133.20256,6/11/2018,2018,1,3
"west prince of wales island, alaska",S Wadleigh Island,55.552891,-133.169449,8/3/2018,2018,2,1
"west prince of wales island, alaska",S Wadleigh Island,55.538914,-133.17688,8/3/2018,2018,2,1
"west prince of wales island, alaska",S Wadleigh Island,55.536732,-133.186172,8/3/2018,2018,2,1
"west prince of wales island, alaska",S Wadleigh Island,55.531502,-133.195724,8/3/2018,2018,2,1
"west prince of wales island, alaska",S Wadleigh Island,55.529076,-133.199814,8/3/2018,2018,2,1
"west prince of wales island, alaska",S Wadleigh Island,55.527618,-133.197861,8/3/2018,2018,2,1
"west prince of wales island, alaska",S Wadleigh Island,55.528908,-133.198547,8/3/2018,2018,2,1
"west prince of wales island, alaska",S Wadleigh Island,55.536198,-133.169128,8/3/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.666553,-133.416122,5/7/2018,2018,1,2
"west prince of wales island, alaska",Salt Lake Bay 2,55.672516,-133.42775,5/7/2018,2018,1,2
"west prince of wales island, alaska",Salt Lake Bay 2,55.672192,-133.425613,5/7/2018,2018,1,12
"west prince of wales island, alaska",Salt Lake Bay 2,55.675182,-133.429764,5/7/2018,2018,1,2
"west prince of wales island, alaska",Salt Lake Bay 2,55.673191,-133.43306,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.709118,-133.396866,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.705444,-133.405472,5/7/2018,2018,1,5
"west prince of wales island, alaska",Salt Lake Bay 2,55.682926,-133.401581,5/7/2018,2018,1,11
"west prince of wales island, alaska",Salt Lake Bay 2,55.681084,-133.402298,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.676811,-133.40773,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.669815,-133.411957,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.669094,-133.404282,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.684204,-133.397995,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.685505,-133.392883,5/7/2018,2018,1,2
"west prince of wales island, alaska",Salt Lake Bay 2,55.68362,-133.384354,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.683174,-133.378464,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.684811,-133.374725,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.684917,-133.375748,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.684486,-133.373825,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.675854,-133.376511,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.688984,-133.367004,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.691063,-133.366669,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.688534,-133.368607,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.689613,-133.375381,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.691051,-133.361282,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.690258,-133.380676,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.689579,-133.376862,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.689789,-133.382553,5/7/2018,2018,1,2
"west prince of wales island, alaska",Salt Lake Bay 2,55.694115,-133.401215,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.698647,-133.392776,5/7/2018,2018,1,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.704212,-133.398407,5/7/2018,2018,1,3
"west prince of wales island, alaska",Salt Lake Bay 2,55.675209,-133.430313,7/12/2018,2018,2,16
"west prince of wales island, alaska",Salt Lake Bay 2,55.677731,-133.43129,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.674786,-133.424103,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.674522,-133.425476,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.671906,-133.425919,7/12/2018,2018,2,7
"west prince of wales island, alaska",Salt Lake Bay 2,55.673477,-133.421478,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.671207,-133.423233,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.667778,-133.414307,7/12/2018,2018,2,4
"west prince of wales island, alaska",Salt Lake Bay 2,55.671818,-133.416046,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.671059,-133.409927,7/12/2018,2018,2,2
"west prince of wales island, alaska",Salt Lake Bay 2,55.673389,-133.403076,7/12/2018,2018,2,2
"west prince of wales island, alaska",Salt Lake Bay 2,55.673233,-133.40683,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.671799,-133.400528,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.671925,-133.402496,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.671726,-133.399338,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.669258,-133.404053,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.682255,-133.400833,7/12/2018,2018,2,7
"west prince of wales island, alaska",Salt Lake Bay 2,55.681606,-133.399719,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.683399,-133.39595,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.691452,-133.401428,7/12/2018,2018,2,6
"west prince of wales island, alaska",Salt Lake Bay 2,55.686302,-133.387329,7/12/2018,2018,2,2
"west prince of wales island, alaska",Salt Lake Bay 2,55.690586,-133.395172,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.691864,-133.392578,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.690361,-133.388916,7/12/2018,2018,2,2
"west prince of wales island, alaska",Salt Lake Bay 2,55.689312,-133.3806,7/12/2018,2018,2,2
"west prince of wales island, alaska",Salt Lake Bay 2,55.685089,-133.366455,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.684551,-133.367249,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.686489,-133.364838,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.69062,-133.367477,7/12/2018,2018,2,2
"west prince of wales island, alaska",Salt Lake Bay 2,55.688236,-133.366745,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.693848,-133.362976,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.683289,-133.371262,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.678398,-133.376801,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.679207,-133.371872,7/12/2018,2018,2,2
"west prince of wales island, alaska",Salt Lake Bay 2,55.677109,-133.380569,7/12/2018,2018,2,2
"west prince of wales island, alaska",Salt Lake Bay 2,55.675602,-133.379822,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.674454,-133.381134,7/12/2018,2018,2,2
"west prince of wales island, alaska",Salt Lake Bay 2,55.682831,-133.37561,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.683685,-133.378784,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.696644,-133.401978,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.699123,-133.397507,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.705498,-133.402908,7/12/2018,2018,2,2
"west prince of wales island, alaska",Salt Lake Bay 2,55.701649,-133.398102,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.704926,-133.398865,7/12/2018,2018,2,4
"west prince of wales island, alaska",Salt Lake Bay 2,55.708084,-133.415878,7/12/2018,2018,2,2
"west prince of wales island, alaska",Salt Lake Bay 2,55.704983,-133.411392,7/12/2018,2018,2,4
"west prince of wales island, alaska",Salt Lake Bay 2,55.690819,-133.405426,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.68856,-133.418182,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.686234,-133.418427,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.683891,-133.411438,7/12/2018,2018,2,1
"west prince of wales island, alaska",Salt Lake Bay 2,55.678673,-133.419922,7/12/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.577496,-133.194855,6/15/2018,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.577969,-133.187317,6/15/2018,2018,1,4
"west prince of wales island, alaska",Shinaku Inlet,55.574535,-133.187576,6/15/2018,2018,1,2
"west prince of wales island, alaska",Shinaku Inlet,55.57793,-133.182678,6/15/2018,2018,1,2
"west prince of wales island, alaska",Shinaku Inlet,55.572445,-133.181137,6/15/2018,2018,1,7
"west prince of wales island, alaska",Shinaku Inlet,55.576176,-133.17981,6/15/2018,2018,1,3
"west prince of wales island, alaska",Shinaku Inlet,55.579666,-133.175369,6/15/2018,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.577389,-133.175995,6/15/2018,2018,1,2
"west prince of wales island, alaska",Shinaku Inlet,55.579586,-133.177643,6/15/2018,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.578205,-133.171356,6/15/2018,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.578053,-133.167053,6/15/2018,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.576092,-133.171448,6/15/2018,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.58614,-133.173431,6/15/2018,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.599411,-133.170044,6/15/2018,2018,1,2
"west prince of wales island, alaska",Shinaku Inlet,55.591816,-133.160416,6/15/2018,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.595604,-133.164902,6/15/2018,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.595982,-133.169052,6/15/2018,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.594265,-133.156815,6/15/2018,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.595024,-133.160156,6/15/2018,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.600883,-133.172134,6/15/2018,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.600895,-133.164291,6/15/2018,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.599247,-133.162949,6/15/2018,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.598869,-133.16687,6/15/2018,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.590832,-133.167084,6/15/2018,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.591587,-133.148315,6/15/2018,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.599392,-133.134293,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.59948,-133.137848,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.598644,-133.139938,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.593441,-133.143784,8/1/2018,2018,2,2
