"(Intercept)","abvgnd_mass_dt","crab_mass","diatom_dens_as","epiphmass_shootmass_dt","grazermass_shootmass","light_avail","macro_dens_as","NOx_site","sea_otter_index_tr","sed_inside_prim","BIC","R^2","adjR^2","df","logLik","AICc","delta","weight"
0,NA,-0.472775485760028,0.606072800222294,NA,NA,NA,NA,-0.335729814667054,NA,0.562103053774059,73.8288462155542,0.554217980306296,0.572319135956437,6,-27.7808557946068,73.5617115892137,0,0.063157360171654
0,NA,-0.48594863782124,0.504305982935201,NA,NA,NA,NA,NA,NA,0.473585791560459,75.1071728046039,0.452326097650134,0.467099391532915,5,-29.9422803079934,73.8845606159868,0.322849026773127,0.0537425406750428
0,-0.366972438634918,-0.474140674676663,NA,NA,NA,NA,NA,NA,NA,NA,76.7444897314007,0.315543718963783,0.325849602522868,4,-32.2831999902535,75.066399980507,1.5046883912933,0.0297635710277553
0,NA,NA,0.452721875102839,NA,NA,NA,NA,NA,NA,NA,76.8451647508175,0.20495709619663,0.211651141557276,3,-33.8557987188236,75.1233621435296,1.56165055431593,0.028927830229509
