species,13,26,43.3,60.7,78,95.3,112.7,130,147.3,170
apc,2.899243277492723,6.095965004861264,10.097418374555755,13.697294447996077,16.81817456954156,19.480133281741622,21.706135867230145,23.489336787591373,24.867838786501267,26.112662104325832
cam,0.08298802624538167,0.37198415697025555,1.0312688751677213,1.8892031029417504,2.7868737063646343,3.588496962898392,4.197246148566126,4.614012502965804,5.094914149792908,6.877665457322406
cao,0.040821984899897516,0.1774368959067482,0.4366809234799328,4.014465613551887,14.794279737998545,38.29148093189766,81.78638954569192,153.1358724982867,262.145868492629,480.68212384605243
cap,0.31359183778423866,1.3020089415564826,3.3584249146780922,5.747743638654852,7.8407317490960935,9.081052778858455,9.018410071612577,7.739967093426027,7.806470228729606,17.40479238124652
chr,0.07158235921868195,0.14652296603499118,0.18509878894594695,0.33815745328823316,0.8140642125301512,1.605509074548655,2.725559941894391,4.176550035376711,5.979142142689612,8.900607769946447
cln,0.05023948311709797,0.23012991706939315,0.4259698539606504,0.7257069518936822,3.3332131227187816,9.378881673130634,20.39812460357442,37.971270660262505,63.99888074423587,114.31320976442504
cum,2.9498295324434465,7.1105964443481415,12.792258213486669,18.025622007726987,22.41198735382806,25.79923066828397,28.092636529400043,29.21652583749651,29.19167127909176,27.558114537719494
eul,0.5579463931869096,1.1816386881970005,5.339518404174791,27.541135639304603,77.20092205528131,165.80439400872223,306.16868513334543,508.8282496876712,786.6984496997918,1286.1734527531662
evt,0.430772125962636,1.9370978284483056,3.862340912137439,4.639161842189584,19.03951828668859,55.809327216423085,123.26339332467059,230.56619890559853,388.7409563404133,692.5661820216561
hak,0.37266480544375385,1.8076110984384977,4.012355806815002,3.331003106578053,10.66467768248047,39.27811129256999,94.42332677617394,184.69088247907564,320.4695426916075,585.9565264136384
mtr,0.017263487845301875,0.05479558555889056,0.09794770040885183,0.2390060757323,0.6698807024104196,1.4852702147554957,2.7888987794646485,4.664306331268402,7.21496187758983,11.746699854540342
pio,0.9408760959841465,3.5657197539758374,7.512935156638252,8.91287826455436,7.2871565815534085,19.309143818215134,50.92791182769308,101.99190888684048,176.01737064088982,314.2427884217298
pom,0.012759384297827745,0.09395726464151531,0.31025955990569176,0.46943124667079433,0.7995416734258352,2.9789230176677126,8.165713690464623,17.733864479240996,33.515467558909094,67.24935873779766
prs,0.03829368105500935,0.18339734614419423,0.34922072015941213,0.6101544984518975,2.868039485219896,8.17754696551265,17.979684941171698,33.78079230307297,57.400413651288055,103.48935784668957
pup,0.3560832184313431,1.5974609182042214,3.206585478412882,3.5175798547442967,14.30283938722026,42.83266924612525,95.34242822186675,178.93804719165863,302.1698448078809,538.7887660172767
sag,0.16246098456286162,0.608244088147263,1.226429950924949,1.3545725703355045,1.7657397072630838,5.30503032368514,12.353482668156857,23.36237813151783,39.11023562983437,68.26408057063524
std,0.1518561082972982,0.4881326086012331,0.8414513160499427,6.0992238343454215,19.989290554143587,46.937814904289894,92.247582507878107,160.76975043396894,258.3563543698889,440.41835642901134
tec,0.3220675885871101,1.036523559611386,1.624118610334767,1.944667246148152,6.681952777940645,17.171701698296083,34.535562221830766,59.937154965136095,94.82769451386652,157.2614038486022
cla,0.04947280737527604,0.193676562005571,0.3934511276128346,0.4800988654999509,1.0333753588459575,2.8087196747571603,6.0779428279798,11.144814053503486,18.40272497375325,31.904272927227485
cra,0.05075440250816823,0.2619160266600369,0.7978211937793409,1.5378745283126383,2.3225056422019845,2.988767916335468,3.407703358284152,3.6151693657364468,4.153182855237388,7.136937086462855
sna,0.04272942723327494,0.14664518501831328,1.9039031102581987,12.440751371982127,43.21269560545603,111.2937217889273,240.21484626803218,456.81348472856365,795.4941261806055,1492.0910314128819
sta,0.33897257506647915,1.4584318478146674,3.3481262695361376,4.249715518970885,4.850952219727551,13.264040246029705,32.68497617203598,64.6758990040283,112.1007413029166,202.81465464615226
cuc,2.899243277492723,6.095965004861264,10.097418374555755,13.697294447996077,16.81817456954156,19.480133281741622,21.706135867230145,23.489336787591373,24.867838786501267,26.112662104325832
can,0.07587363205593597,0.36525547019296567,1.0573859173669913,1.9702932539773912,2.898551375737545,3.6407071518609024,4.02754515900631,4.052022895394725,4.285315199783458,7.219936569230581
pas,0.009080368754794009,0.06401185555646018,0.24734039522259935,0.5632120013842903,0.9722110597366822,1.4073066537294048,1.7833846220353908,2.0225131544052495,2.1639212984677467,2.897332633529342
stf,0.22841093754177297,0.9757947524291378,2.4774380489919237,3.9958378645391264,4.87593996486094,4.779493776838062,5.0918959906642485,9.952130964813293,20.219265435488687,41.89319849678666
